"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Namibia","NAM","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.7846908234095","76.8978160369839","76.9216048988965","76.950931597754","76.9899782969488","77.0020302278367","77.0205841672769","77.0449502835073","76.8758995158969","76.7105006184493","76.5508082018723","77.2625038429799","77.9737463222219","78.6862209875147","79.3977633978279","80.1080209592906","80.8173061434876","81.5271966527197","82.2357632078202","82.9416772411135","83.6489392431877","84.3533052219782","85.0556668001602","89.9085103770109","88.2832273597135","86.258572128337","84.2702259475219","86.2548622996733","88.3918739926272","88.0827695980899","87.9472022026075","88.6519556409304","87.6949630263012","87.5157947940359",
"New Caledonia","NCL","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.2532882588563","84.5450798118062","84.3616795298449","84.1751079258486","84.2160852849639","84.6474901297236","84.4507825891477","84.4237459319942","83.7515867591055","83.6043190525949","83.6195121951219","83.5259511229455","83.5750006984606","83.7630564318261","83.957151504061","84.1899860013292","84.5340758946965","84.6920896309064","84.5903696942036","84.6157145921213","85.1456673664836","85.4100536734576","85.428166815988","85.4411509291959","85.3382423284871","85.3230928291854","85.286940804338","85.2992267605417","85.4077320640307","85.6159868812398","85.8869151058763","85.3700405897547","83.7066042691371","83.7353836296652",
"Niger","NER","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.7164360719275","77.7528495247973","77.7822899041173","77.8056157457566","77.8236914600551","77.8329907618639","77.8067619757436","77.729878571751","77.6280779291062","77.5050111483975","77.3660654041653","77.2177057132591","77.061144868719","76.8990564876269","76.7340782122905","76.574456218628","76.4252542014233","76.2861146326817","76.1653542432555","76.0642605926797","75.9877610748969","75.9418908736315","74.9582430480318","74.0499181857989","73.2367446140777","72.8301886792453","72.4243602890044","72.0197914825941","71.6132678653432","71.209161095942","71.2096007604563","71.5638232075741","71.3117369671327","71.2677850923763",
"Nigeria","NGA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.8996695501145","87.8088331343888","87.8899289500395","87.7051576060075","87.5339026741084","87.4360896367318","87.4946797786788","87.5086830842315","87.5098043609798","87.4371915531732","87.5231188279735","87.6415475869507","88.1154133720008","88.3077027994681","88.588166775155","88.7565561943153","88.9127439724455","89.0974413302319","89.2953679103616","89.5648946165714","89.8412291635118","89.9786382154155","90.0608922289361","90.2847158704472","90.4978120735896","90.5038645694858","90.2499062265566","90.1472412743744","90.1121912984476","90.0966127070272","89.8503601146773","89.9181035488462","89.964509199589","95.6071923199848",
"Nicaragua","NIC","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.8546110543078","38.7590605290408","38.7442699065509","38.6789891764928","38.9915091885244","39.5690870951303","39.57714218594","39.5452005030041","39.5301316093281","40.5543280854165","41.5947051800679","42.6510558227054","43.7225002910022","44.8085582958072","45.9108024041722","47.0255887283","48.155634158666","49.2989773316367","50.456016823004","51.6248267364854","52.8075469904712","54.0015252985057","55.2064159873784","56.4236902050114","57.6517420115212","58.2958668322023","58.9082299505937","59.5259424254897","59.1015889933146","58.7515299877601","58.7519882540071","59.3849840255591","60.3714717496222","61.0595249731209",
"Netherlands","NLD","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.3984","71.5151902782219","72.3737004704585","72.7375391407012","72.966236702811","72.8488476657845","73.3892548373816","73.9982993635497","74.6526120221399","75.5895738518825","76.5833938011817","77.6822079662715","78.6068739770867","79.2430210652509","79.3464311702057","79.2269826316558","79.8198630319503","80.2627358742717","80.9832588236874","81.5452269805832","82.6235070389777","83.5290064765055","84.0317770111467","84.0736101743906","83.4659838051076","84.0145460579077","84.6107817761821","85.1732631696804","85.2204723311061","85.8022455632017","86.5175629250508","86.8363002824105","86.8627150945234","87.0184995713851",
"Norway","NOR","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.8902510215995","76.7217454421246","76.9881892554836","77.6073619631902","78.6948664370023","79.131363374503","80.6643724980687","81.7375961013318","82.9101535191969","84.5051079751678","85.3089860105586","85.6537843315396","86.6332263804627","87.2236182668145","87.9121342440341","87.8324598525826","89.0178935383664","89.684761355484","89.868889859032","90.3891718570435","90.7411663315139","91.280413801075","90.9109291274897","91.4379037526312","91.3514618687385","91.0257899628253","91.2312180889861","91.5036448860696","91.2056632991667","90.8584659573845","91.2256697709317","88.9785140185567","88.1592694900457","89.9957745042328",
"Nepal","NPL","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.3633802816901","33.5058360740311","33.7159555060461","33.8287800701165","33.824076019328","33.7798965740142","33.7378013313514","33.8220318435303","34.0411413404114","34.3466277561608","34.6972921167622","35.1199101284577","35.5656728839281","36.0202129225335","36.5297926399475","37.137874874562","37.8625525019016","38.6853663405869","39.6749057394219","40.8342907346084","42.1207834046397","43.5371337020001","44.9400973091746","46.2522077004592","47.5603648721159","48.8897334274391","50.0192029846925","50.7933579335793","51.3283543269052","51.0907641836413","51.0898518101669","51.0302236361935","51.2593144560358","51.2327544531628",
"Nauru","NRU","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.9328048320121","72.7881837540181","73.0883500595572","73.0243775436096","74.0871838157214","74.6429344297771","76.0950649700397","76.1351978834836","76.7785308115037","77.3689316408652","77.348224513173","78.2793624047072","78.4776902887139","79.7241604439548","79.6161099137931","80.3677699765964","80.531878169893","81.1476497598004","81.9901798580349","82.6679387774299","82.8054603825505","83.2028938733796","84.1994515489669","84.5157503958072","84.7597334268678","84.6725849689491","85.0695320697579","85.1537089497429","85.8464737936663","86.8652746375848","86.0347900098412","87.0631644611975","87.7649516706996","87.8130698888758",
"OECD members","OED","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.8166256588011","66.319122183328","66.6256904348108","66.7056659437508","67.6010718643082","68.0457681520641","68.3978800621449","68.8884339569301","69.0598512389977","69.5155592633867","69.9286228506892","70.2608627392054","70.6992419709803","71.185713823331","71.411719802399","71.7314623295893","72.1433490802783","72.4529984238503","72.839573000499","73.6827473870319","73.9502172650289","74.2518104329945","74.5879749461141","74.9086429300127","75.0957338699828","75.2633244719774","75.5932065800069","75.9444787182537","76.2380410045466","76.8462716379676","76.7167914113971","77.0683639142346","77.6066743198277","78.3157186986008",
"Oman","OMN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.1879193759815","29.2590394095027","29.3176561295297","29.4164290007801","29.5981680248698","29.8368508479378","30.1438318035291","30.434669273379","30.7726529277069","31.1260794925893","31.3561106577874","31.5743682358059","31.8507815578616","32.1290019201379","32.2250572797334","32.4287740944646","32.5879713096149","32.6967898118698","32.7660224971019","32.8197265232254","32.8759496176784","32.7396200879694","32.7102693244426","32.9872883824438","33.4601856656864","33.9965219778963","34.5558374190906","34.5947722045344","34.3555369677514","34.0650029937076","34.1690671787759","34.6430169834876","35.0512043023056","35.1413389034902",
"Other small states","OSS","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.9950193351319","61.7832211374973","61.7484153888646","62.1997157387431","62.4743583605","62.8049432488754","63.3325405095857","64.0363222057963","64.3542027340188","64.8599109188507","65.7397820358932","66.1271493400994","66.9368267031562","67.5472660695251","67.9217418483458","68.749887115975","69.0013106578196","69.0362996782473","69.6690564629123","70.1852999849624","70.7981657655119","70.7708510468497","71.3965121364653","70.8748594380718","70.8268375928808","71.7026323805542","71.4164332948207","71.5323455376715","71.6429333362506","72.4022296355179","72.5872051073138","73.0706313469105","72.325448509787","73.1720223276544",
"Pakistan","PAK","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3230985278541","16.7119829093028","16.7127038356231","17.4063067930645","17.834834353863","15.3962199354862","16.6660586826202","18.0229751906555","18.5158195178235","19.0267096868101","19.5503302830131","19.5902642323209","19.6304766053214","20.6500607533414","21.711570873739","22.7354960224034","23.830006665912","24.3612551572732","25.1667131519562","26.6460069091648","28.010321465343","28.4669663324241","28.670598275357","28.8758805939892","29.5212287776436","30.3801477015062","29.2922905706192","28.2347889778496","27.2071435778428","29.4627690591486","29.7760010152928","30.4094954008212","30.1486835699037","30.1378906590601",
"Panama","PAN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.3413409355425","48.3437504010678","48.7048264908676","49.1037116009223","50.1749900714853","50.9872956470356","51.6615904410767","52.3567130802209","54.1768303894289","54.1755783366522","55.206410161731","56.2528506095682","57.3118478730629","58.0858780279493","57.8736589428306","59.0137707823133","57.9437400950872","58.9220251659566","58.6129106197146","58.6189698382813","59.2792351066438","57.6627108057464","59.7600805461421","61.6222983173165","62.5997775855678","64.3514236432268","64.8732012487096","65.5669197465019","67.4308691617693","69.691160282495","72.6144418767689","63.558605987339","64.5819397993311","67.7283360324927",
"Peru","PER","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.5095427249261","58.4160797573068","58.0904697519378","59.455077086656","60.8157338965153","63.7794866465759","66.9192900634797","70.0303715670436","69.6956637471005","73.1422626524061","68.4588822100013","74.0387775221821","75.1878287002254","76.3123929608578","77.41193262215","78.4855695893587","79.678412589805","81.1351770603012","81.5181326712917","81.4470236514954","83.2310483917571","82.6324095994058","82.3577235772358","81.9779526823458","81.5778321875883","80.2619403516265","81.4208767162815","81.8747123859869","82.5133190790639","82.5717923327203","76.5683954722773","81.8832710374786","80.9582741843507","80.8655243964564",
